ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Since,Total_Spending,Total_Children,AgeGroup,Cluster,KMeans_Cluster_Names,PCA1,PCA2,GMM_Cluster,GMM_Confidence,GMM_Cluster_Names
8908,1959,Graduation,Married,87195.0,0,0,2014-05-08,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,66,4500,1097,0,60-69,1,High-Value At-Risk Customers,1.5905212206033588,0.36497012619905833,1,0.9986299293361922,High-Value Store Customers
8373,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,4649,29,1,40-49,4,High-Value Omnichannel Customers,-1.8890591670290156,1.6996259919819932,0,0.9960356601994845,Low-Value Customers
7533,1964,Graduation,Married,49096.0,1,1,2013-09-24,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,61,4726,187,2,60-69,5,Low-Engagement Mature Customers,-0.8960080269243406,-1.1476079560501016,2,0.9997559140520965,Mid-Value Active Customers
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,56,4960,910,2,50-59,2,High-Value Store Loyalists,1.3112633007102739,-0.23423152046414372,1,0.9383987554620552,High-Value Store Customers
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,47,5005,145,1,40-49,0,Recent Low-Value Customers,-1.578656973953917,-1.1060985576874034,2,0.9931111818219382,Mid-Value Active Customers
10991,1960,Master,Married,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,65,5017,850,0,60-69,1,High-Value At-Risk Customers,1.3665935727411418,-0.4705266233481126,1,0.9627136466364213,High-Value Store Customers
5077,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,46,4687,969,1,40-49,3,Dormant / Disengaged Customers,2.0203681536306233,-0.20712219343658256,1,0.990531759386021,High-Value Store Customers
7431,1991,PhD,Single,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,34,5044,1820,0,30-39,2,High-Value Store Loyalists,0.7520803727474585,-1.223570281180125,3,0.999999985509577,High-Value Omnichannel Customers
3267,1963,Master,Together,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,62,4452,608,1,60-69,2,High-Value Store Loyalists,0.8964934355377661,-1.177475707982293,2,0.86982536503932,Mid-Value Active Customers
999,1991,Graduation,Single,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,34,4991,730,0,30-39,3,Dormant / Disengaged Customers,1.849632940638885,1.229505118559009,1,0.92221092499797,High-Value Store Customers
9215,1980,PhD,Married,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,45,5012,551,1,40-49,0,Recent Low-Value Customers,-0.3226775221625915,-1.4643776237997157,2,0.9535634574435516,Mid-Value Active Customers
2286,1962,Graduation,Single,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,63,4740,114,2,60-69,5,Low-Engagement Mature Customers,-1.155680577320899,-0.3902208319860372,2,0.7247617243401391,Mid-Value Active Customers
1592,1970,Graduation,Married,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,55,4604,1724,0,50-59,3,Dormant / Disengaged Customers,2.182169210919401,-0.17099446211140168,1,0.9976733178192414,High-Value Store Customers
367,1978,2n Cycle,Married,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,47,4943,577,1,40-49,2,High-Value Store Loyalists,-0.4568217070693033,-0.2937976669200346,2,0.9731638314712296,Mid-Value Active Customers
5234,1967,2n Cycle,Together,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,58,4801,81,2,50-59,4,High-Value Omnichannel Customers,-1.5851941848369848,1.5450762538222418,0,0.8241806437422255,Low-Value Customers
9862,1969,Graduation,Together,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,56,4675,33,1,50-59,0,Recent Low-Value Customers,-1.8499626178326298,-0.20860446067809363,0,0.9992994785236182,Low-Value Customers
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,72,4822,660,1,70+,1,High-Value At-Risk Customers,1.384279566650289,0.49566286586693625,1,0.8961618948806751,High-Value Store Customers
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,58,4573,80,1,50-59,0,Recent Low-Value Customers,-1.4381525853140769,-0.7947532227668428,0,0.9926128568636595,Low-Value Customers
8442,1985,Master,Married,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,40,4746,30,2,30-39,4,High-Value Omnichannel Customers,-2.372969032906465,0.4346565908438292,0,0.9929436577456364,Low-Value Customers
7386,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,49,4881,43,1,40-49,4,High-Value Omnichannel Customers,-2.0308635094990257,1.1656545545636723,0,0.9856615663933765,Low-Value Customers
7215,1983,Graduation,Single,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,42,4922,1135,0,40-49,3,Dormant / Disengaged Customers,3.0271474401314737,0.5887244770344645,3,0.8737100217850782,High-Value Omnichannel Customers
1491,1965,2n Cycle,Together,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,60,4944,559,0,50-59,1,High-Value At-Risk Customers,1.0733248733498515,1.8567936032681265,1,0.9998962101875289,High-Value Store Customers
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,41,4882,1923,0,40-49,3,Dormant / Disengaged Customers,1.9852211587436261,0.12261628203761542,1,0.9992558867627032,High-Value Store Customers
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,72,4469,90,2,70+,5,Low-Engagement Mature Customers,-0.8469473360089974,0.423812573490894,0,0.6365135067011478,Low-Value Customers
11051,1956,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,69,4498,661,2,60-69,1,High-Value At-Risk Customers,1.750109610177122,0.7333041123622485,1,0.9115293113208411,High-Value Store Customers
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,73,4720,463,1,70+,5,Low-Engagement Mature Customers,0.32973084120684765,-1.0665583896510795,2,0.918659307980644,Mid-Value Active Customers
433,1958,Master,Alone,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,67,4924,632,2,60-69,2,High-Value Store Loyalists,0.8568056487473634,-1.1698298778819365,2,0.5959339294175948,Mid-Value Active Customers
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,56,4587,725,0,50-59,2,High-Value Store Loyalists,1.5422358902707707,-1.4090393757937931,1,0.9206614099088493,High-Value Store Customers
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,61,4767,279,2,60-69,5,Low-Engagement Mature Customers,-0.8263067803794832,-0.3012634780532081,2,0.9991468924366386,Mid-Value Active Customers
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,58,4917,1482,0,50-59,3,Dormant / Disengaged Customers,2.349425215106631,-0.7514608343131508,1,0.9813160641768112,High-Value Store Customers
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,49,5138,29,1,40-49,0,Recent Low-Value Customers,-2.613624603367639,-0.6143605675898862,0,0.9971646925184368,Low-Value Customers
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,66,4805,106,3,60-69,5,Low-Engagement Mature Customers,-1.8907208052489943,0.4442295288675056,2,0.8110547755229736,Mid-Value Active Customers
7660,1973,PhD,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,52,4489,49,2,50-59,0,Recent Low-Value Customers,-1.7476614489902782,0.03591624465547393,0,0.9623810670065763,Low-Value Customers
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,60,4784,38,2,50-59,4,High-Value Omnichannel Customers,-1.6588109005045997,0.8941213951862343,0,0.9551505004833937,Low-Value Customers
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,33,5066,2077,0,30-39,3,Dormant / Disengaged Customers,3.2554395822012925,-0.12940047517258643,1,0.9370001311294026,High-Value Store Customers
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,49,4675,1053,1,40-49,2,High-Value Store Loyalists,0.29046837072599163,-1.558652932394177,3,0.9999999999474376,High-Value Omnichannel Customers
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,63,4884,1385,0,60-69,1,High-Value At-Risk Customers,2.62681615445222,1.0470060392546314,1,0.990106691995916,High-Value Store Customers
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,51,4753,871,1,50-59,2,High-Value Store Loyalists,1.3431199581925755,-0.6678849262575982,1,0.8858271587364921,High-Value Store Customers
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,37,4915,312,1,30-39,0,Recent Low-Value Customers,-1.3656312622514002,-1.4312133439807364,2,0.9939315418945366,Mid-Value Active Customers
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,49,5067,877,2,40-49,0,Recent Low-Value Customers,-0.24881333451891655,-0.6644770949500259,3,0.9999999999999698,High-Value Omnichannel Customers
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,50,5057,68,1,40-49,0,Recent Low-Value Customers,-1.852720757359254,0.04899207082419425,0,0.9978266732076613,Low-Value Customers
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,44,4753,22,1,40-49,0,Recent Low-Value Customers,-2.2759936663054976,-0.011734190947433795,0,0.9969744914650195,Low-Value Customers
5885,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,52,5124,211,3,50-59,4,High-Value Omnichannel Customers,-1.371127171889673,1.0713860959098285,2,0.9997801310942419,Mid-Value Active Customers
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,4456,127,0,50-59,5,Low-Engagement Mature Customers,-0.5984318819160449,1.076548869173017,2,0.9459065162255094,Mid-Value Active Customers
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,72,4514,459,2,70+,1,High-Value At-Risk Customers,0.7249176622564011,0.7320819175206797,2,0.7237749590932904,Mid-Value Active Customers
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,56,4562,460,1,50-59,2,High-Value Store Loyalists,0.5841342380977442,0.9811026323128835,2,0.9243702508343394,Mid-Value Active Customers
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,53,5010,429,1,50-59,2,High-Value Store Loyalists,-0.2939197230845076,-1.1851089214714992,2,0.992728500339862,Mid-Value Active Customers
92,1988,Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,37,4496,89,1,30-39,0,Recent Low-Value Customers,-1.5320418336244777,-1.2700874318964255,0,0.9856119238722943,Low-Value Customers
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,73,5076,1021,1,70+,2,High-Value Store Loyalists,2.048043820143803,-0.10430352335529575,1,0.9906941672796441,High-Value Store Customers
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,76,4943,1381,0,70+,2,High-Value Store Loyalists,2.2237507352703547,-1.5074637210882176,3,0.8609594870119162,High-Value Omnichannel Customers
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,67,4804,306,1,60-69,5,Low-Engagement Mature Customers,-0.29759383898439884,-1.67726792685862,2,0.997882908055476,Mid-Value Active Customers
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,47,4738,18,3,40-49,0,Recent Low-Value Customers,-1.2068712291716934,0.6202817976634376,0,0.9077325554767907,Low-Value Customers
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,48,4703,162,1,40-49,0,Recent Low-Value Customers,-0.298219993677188,-0.7613685313317065,2,0.9784093246656926,Mid-Value Active Customers
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,70,4761,1231,0,60-69,1,High-Value At-Risk Customers,2.3593788526140056,1.1608009606973246,1,0.9995821029470255,High-Value Store Customers
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,4811,13,3,60-69,5,Low-Engagement Mature Customers,-2.012730492647461,-1.2176669697794251,0,0.9610906726947558,Low-Value Customers
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,80,5049,1706,0,70+,2,High-Value Store Loyalists,2.697302391966338,-1.4761705005677626,1,0.9752150944631496,High-Value Store Customers
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,41,4623,121,1,40-49,4,High-Value Omnichannel Customers,-1.9492960957942564,0.9587722284495271,0,0.6504934727148168,Low-Value Customers
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,50,4872,1293,0,40-49,3,Dormant / Disengaged Customers,2.149035578920646,-1.0856548840383853,1,0.9950680264764585,High-Value Store Customers
8475,1973,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,52,4568,1608,1,50-59,3,Dormant / Disengaged Customers,2.2115584904349723,2.897760589284461,4,0.9999999999041851,High-Potential Underengaged Customers
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,59,4676,88,3,50-59,4,High-Value Omnichannel Customers,-1.2034156696464635,1.2704606225183026,0,0.7609597268063996,Low-Value Customers
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,72,4671,421,0,70+,5,Low-Engagement Mature Customers,0.5728884170688031,-0.3977567827066375,1,0.8697268802541785,High-Value Store Customers
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,66,4753,259,0,60-69,5,Low-Engagement Mature Customers,-0.08044236066864645,0.8067579582366164,2,0.9966014753287806,Mid-Value Active Customers
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,37,4687,1117,0,30-39,3,Dormant / Disengaged Customers,1.1668801966258875,0.33891135004032197,1,0.9993678255292213,High-Value Store Customers
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,68,4572,89,2,60-69,4,High-Value Omnichannel Customers,-1.4115746594100032,1.4878590822894733,0,0.9827299925444295,Low-Value Customers
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,60,4517,36,2,50-59,4,High-Value Omnichannel Customers,-1.8626573117597842,0.4986574745577112,0,0.9829600745581336,Low-Value Customers
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,43,4799,57,1,40-49,4,High-Value Omnichannel Customers,-2.157493271568269,0.7220784914030649,0,0.9873356927247147,Low-Value Customers
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,55,4517,148,2,50-59,0,Recent Low-Value Customers,-1.1042783851401503,-1.290161640624729,2,0.9979695801942546,Mid-Value Active Customers
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,66,4598,93,2,60-69,5,Low-Engagement Mature Customers,-0.9337284308921976,-0.5480972025271728,0,0.6627345315438139,Low-Value Customers
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,58,4534,119,1,50-59,4,High-Value Omnichannel Customers,-1.0132103076185837,1.3768072863409904,2,0.9967512585592623,Mid-Value Active Customers
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,50,5103,1835,1,40-49,2,High-Value Store Loyalists,2.7796039660014977,-0.5887957491949115,1,0.8515745632938286,High-Value Store Customers
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,77,5008,1318,0,70+,1,High-Value At-Risk Customers,2.19451339455981,0.8122842958391694,1,0.867312574343589,High-Value Store Customers
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,4485,45,2,50-59,4,High-Value Omnichannel Customers,-1.673410536771693,1.3480580439416128,0,0.9676198041104804,Low-Value Customers
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,66,4453,10,3,60-69,4,High-Value Omnichannel Customers,-1.0739639083677133,2.4424045578634277,0,0.9699550408400641,Low-Value Customers
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,74,4658,978,0,70+,1,High-Value At-Risk Customers,2.5586789079735652,0.19792858432499447,1,0.9985745712371737,High-Value Store Customers
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,49,4497,191,1,40-49,4,High-Value Omnichannel Customers,-0.6660708732314712,1.0290391452681993,2,0.9988805153785024,Mid-Value Active Customers
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,37,4498,57,1,30-39,4,High-Value Omnichannel Customers,-2.1578984437642093,0.841076898567311,0,0.9997906924187081,Low-Value Customers
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,79,4722,1033,0,70+,1,High-Value At-Risk Customers,2.7191938778254516,-0.6309915486927353,1,0.982025675828571,High-Value Store Customers
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,41,4606,66,1,40-49,0,Recent Low-Value Customers,-1.982486200036989,-0.8736854596083398,0,0.9756775508211131,Low-Value Customers
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,64,4462,43,0,60-69,4,High-Value Omnichannel Customers,-1.6134969716756764,1.2152963287557759,0,0.9931767119537928,Low-Value Customers
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,42,5019,50,1,40-49,0,Recent Low-Value Customers,-2.6815166193494733,-0.3033274972218205,0,0.9975819171242557,Low-Value Customers
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,55,4561,39,1,50-59,4,High-Value Omnichannel Customers,-1.4880406538584372,0.8147094481930235,0,0.9476305781084938,Low-Value Customers
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,59,4779,608,1,50-59,2,High-Value Store Loyalists,0.9580173425475331,-0.7527638061904699,2,0.8000393321794887,Mid-Value Active Customers
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,49,4915,1581,0,40-49,3,Dormant / Disengaged Customers,2.100558298687528,-0.8165830126436108,1,0.9966695220802039,High-Value Store Customers
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,4939,68,2,60-69,5,Low-Engagement Mature Customers,-1.4709760901458673,-0.9708434176334434,0,0.9609656858519016,Low-Value Customers
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,47,5106,80,1,40-49,0,Recent Low-Value Customers,-2.139069204670828,0.3111117233789374,0,0.7254923309801053,Low-Value Customers
5602,1989,PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,36,4856,1282,0,30-39,3,Dormant / Disengaged Customers,2.392831823279412,1.0365221228798975,1,0.6391472397185822,High-Value Store Customers
7829,1900,2n Cycle,Divorced,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,125,4724,65,1,,5,Low-Engagement Mature Customers,-0.6793270437029426,2.537252612022138,2,0.9901184381301263,Mid-Value Active Customers
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,37,4843,91,1,30-39,4,High-Value Omnichannel Customers,-1.8743185856510531,1.0444110341603037,0,0.9156783897711681,Low-Value Customers
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,52,4944,315,2,50-59,0,Recent Low-Value Customers,-0.2751397633522991,-0.5580426351288114,2,0.9988516642259102,Mid-Value Active Customers
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,48,4630,31,2,40-49,0,Recent Low-Value Customers,-2.3614761247880867,-0.7669836087966041,0,0.9949003922129567,Low-Value Customers
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,45,4495,834,0,40-49,3,Dormant / Disengaged Customers,2.0381002311073315,0.6927341801511911,1,0.9843597398933571,High-Value Store Customers
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,71,4731,1600,0,70+,1,High-Value At-Risk Customers,2.078484289520003,1.5865057932312292,1,0.9978353884914768,High-Value Store Customers
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,71,4976,1270,0,70+,1,High-Value At-Risk Customers,1.8961978573927474,-0.39624365995630856,1,0.99308923079929,High-Value Store Customers
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,52,4538,263,2,50-59,4,High-Value Omnichannel Customers,-1.1335910180339572,0.6068470869731972,2,0.9987129589641943,Mid-Value Active Customers
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,73,4448,535,1,70+,2,High-Value Store Loyalists,1.2063869059900985,-0.18909239960883156,2,0.8589221933879351,Mid-Value Active Customers
